,Start,End,Peak Level,Dynamic Range,RMS Level,RMS Variance,Label
215,80.098844,80.30151066666667,0.2717786729335785,0.271773099899292,0.00025874106770961883,5.296770631355177e-10,S
216,80.348844,80.55151066666667,1.4793801307678223,1.479354739189148,0.0007464685045761948,4.018575160977534e-07,S
217,80.598844,80.80151066666667,2.578702926635742,2.5786983966827393,0.0024846345826347142,1.1084932688452427e-07,H
218,80.848844,81.05151066666667,4.104465961456299,4.104443550109863,0.00402961088413027,1.0985310678792171e-06,H
219,81.098844,81.30151066666667,2.2373383045196533,2.237323760986328,0.0016494399637269376,5.824466991309344e-07,H
220,81.348844,81.55151066666667,1.4727693796157837,1.4727493524551392,0.0011336022299988915,4.5191811542475005e-07,H
221,81.598844,81.80151066666667,2.572641134262085,2.5726237297058105,0.0020733526472216774,6.501710315692217e-07,H
222,81.848844,82.05151066666667,0.5403012633323669,0.5402554869651794,0.00041698520162712193,2.2451567833618393e-08,H
223,82.098844,82.30151066666667,3.417297124862671,3.417278528213501,0.0032706343042914034,2.3284973289352916e-07,H
224,82.348844,82.55151066666667,3.764486312866211,3.7644686698913574,0.0018376550283213291,1.813880279296339e-06,H
225,82.598844,82.80151066666667,0.23658372461795807,0.23656758666038513,0.00027779973819827347,1.7991368680106362e-10,H
226,82.848844,83.05151066666667,0.30576005578041077,0.3057501018047333,0.0002774340228657223,6.221588782472619e-10,S
227,83.098844,83.30151066666667,1.0799006223678589,1.0798816680908203,0.0012451372264638749,5.644535307578182e-08,S
228,83.348844,83.55151066666667,0.8062525391578674,0.8062410354614258,0.0008884774720453752,6.412066656973402e-08,H
229,83.598844,83.80151066666667,1.2760915756225586,1.2760745286941528,0.0010313700180238524,1.9058349623145764e-07,H
230,83.848844,84.05151066666667,0.7399815320968628,0.739965558052063,0.00086120560418968,1.153769261056211e-08,H
231,84.098844,84.30151066666667,1.463379144668579,1.4633604288101196,0.0011899075558691654,1.9053685904908802e-07,H
232,84.348844,84.55151066666667,1.924504280090332,1.9244863986968994,0.0014309028023915355,7.623926500136082e-08,H
233,84.598844,84.80151066666667,1.0448650121688843,1.0448331832885742,0.0008203246037646557,1.1329302420141321e-07,H
234,84.848844,85.05151066666667,0.25176894664764404,0.2517485022544861,0.0003801323817253556,9.850002596422172e-09,H
235,85.098844,85.30151066666667,2.1369619369506836,2.136939287185669,0.0014698501986122805,4.413420069061696e-07,H
236,85.348844,85.55151066666667,0.8908714056015015,0.890842080116272,0.0008554079171982639,1.8452874095308302e-08,H
237,85.598844,85.80151066666667,2.404261589050293,2.4042351245880127,0.0017467355994737715,2.4194841989851037e-07,H
238,85.848844,86.05151066666667,0.9772614240646362,0.9772396683692932,0.0006341328778327754,8.644536758662095e-08,H
239,86.098844,86.30151066666667,2.8581347465515137,2.8581295013427734,0.001693441099929063,4.0194983810096216e-07,H
240,86.348844,86.55151066666667,0.39457449316978455,0.3945617377758026,0.00035447638005384587,1.128129193070737e-08,H
241,86.598844,86.80151066666667,2.3735077381134033,2.373495101928711,0.0014480788523850811,1.320417509867119e-06,H
242,86.848844,87.05151066666667,0.9243255853652954,0.9243141412734985,0.0012658238573836585,2.5233840046025543e-07,H
243,87.098844,87.30151066666667,0.5654270052909851,0.5654072761535645,0.000755567552231742,7.498552849639204e-09,H
244,87.348844,87.55151066666667,0.3522844910621643,0.35227134823799133,0.0003823819997510437,8.14741614301614e-09,H
245,87.598844,87.80151066666667,0.6424422264099121,0.642425537109375,0.0006764690825084115,3.77753160429088e-08,H
246,87.848844,88.05151066666667,0.7572307586669922,0.7572216987609863,0.0005580820130469567,5.531585579548872e-08,H
247,88.098844,88.30151066666667,1.0499145984649658,1.0498946905136108,0.0005553027841512983,5.211791728435323e-08,H
248,88.348844,88.55151066666667,0.2805050015449524,0.28049436211586,0.00027915152656734685,7.344176902584055e-10,S
249,88.598844,88.80151066666667,0.35515519976615906,0.35512930154800415,0.0002963086201484784,1.8024448506951255e-09,S
250,88.848844,89.05151066666667,1.942966341972351,1.9429490566253662,0.0013181914003588505,4.6410436914375197e-07,S
251,89.098844,89.30151066666667,2.900425434112549,2.900393009185791,0.0013780752469179775,4.1461954476653176e-07,H
252,89.348844,89.55151066666667,0.6872447729110718,0.6872280240058899,0.0008516383482742893,9.222844185653185e-08,H
253,89.598844,89.80151066666667,1.0412280559539795,1.0412110090255737,0.0005248620164427762,2.1798295523992226e-07,H
254,89.848844,90.05151066666667,2.064823865890503,2.0648036003112793,0.0017480234433198591,4.2550256695197004e-07,H
255,90.098844,90.30151066666667,1.6898139715194702,1.689799427986145,0.0010971908480398205,3.434177981222866e-07,H
256,90.348844,90.55151066666667,1.847801923751831,1.8477792739868164,0.0014181668651116843,5.700032247357578e-08,H
257,90.598844,90.80151066666667,0.7275023460388184,0.7274787425994873,0.0005462921104791962,5.989589208624805e-08,H
258,90.848844,91.05151066666667,0.5399497151374817,0.539944589138031,0.0007680393057019161,3.2738181431143377e-08,H
